"sex","age","lx","qx","dx","Lx","Tx","ex","year"
2,48,95885,0.00329,315,95727,3015398,31.45,"1998"
2,49,95570,0.00361,345,95397,2919670,30.55,"1998"
2,50,95224,0.00395,376,95036,2824273,29.66,"1998"
2,51,94848,0.00428,406,94645,2729237,28.77,"1998"
2,52,94443,0.0046,434,94225,2634591,27.9,"1998"
2,53,94008,0.00491,462,93777,2540366,27.02,"1998"
2,54,93546,0.00522,489,93302,2446589,26.15,"1998"
2,55,93058,0.00555,517,92799,2353287,25.29,"1998"
2,56,92541,0.00593,549,92266,2260488,24.43,"1998"
2,57,91992,0.00639,588,91697,2168221,23.57,"1998"
2,58,91403,0.00695,635,91086,2076524,22.72,"1998"
2,59,90769,0.00761,690,90423,1985438,21.87,"1998"
2,60,90078,0.00839,756,89700,1895015,21.04,"1998"
2,61,89322,0.0093,830,88907,1805314,20.21,"1998"
2,62,88492,0.0103,912,88036,1716407,19.4,"1998"
2,63,87580,0.01141,999,87081,1628371,18.59,"1998"
2,64,86581,0.01261,1092,86035,1541291,17.8,"1998"
2,65,85490,0.01392,1190,84895,1455255,17.02,"1998"
2,66,84300,0.01536,1294,83652,1370361,16.26,"1998"
2,67,83005,0.01696,1408,82301,1286708,15.5,"1998"
2,68,81597,0.01879,1533,80831,1204407,14.76,"1998"
2,69,80064,0.02083,1668,79230,1123576,14.03,"1998"
2,70,78396,0.02315,1815,77489,1044346,13.32,"1998"
2,71,76581,0.0258,1976,75593,966857,12.63,"1998"
2,72,74606,0.02887,2154,73529,891264,11.95,"1998"
2,73,72452,0.03244,2350,71276,817735,11.29,"1998"
2,74,70101,0.03653,2561,68821,746459,10.65,"1998"
2,75,67541,0.04118,2781,66150,677638,10.03,"1998"
2,76,64760,0.04633,3000,63260,611488,9.44,"1998"
2,77,61759,0.05189,3205,60157,548228,8.88,"1998"
2,78,58555,0.05794,3392,56858,488071,8.34,"1998"
2,79,55162,0.06453,3560,53382,431213,7.82,"1998"
2,80,51603,0.07183,3706,49749,377830,7.32,"1998"
2,81,47896,0.07993,3828,45982,328081,6.85,"1998"
2,82,44068,0.08877,3912,42112,282099,6.4,"1998"
2,83,40156,0.09844,3953,38180,239987,5.98,"1998"
2,84,36203,0.10893,3944,34231,201807,5.57,"1998"
2,85,32260,0.12006,3873,30323,167575,5.19,"1998"
2,86,28387,0.13249,3761,26506,137252,4.84,"1998"
2,87,24626,0.14592,3593,22829,110746,4.5,"1998"
2,88,21032,0.16041,3374,19345,87917,4.18,"1998"
2,89,17658,0.17598,3108,16105,68572,3.88,"1998"
2,90,14551,0.19266,2803,13149,52467,3.61,"1998"
2,91,11748,0.21047,2473,10511,39318,3.35,"1998"
2,92,9275,0.22943,2128,8211,28807,3.11,"1998"
2,93,7147,0.24953,1783,6255,20596,2.88,"1998"
2,94,5364,0.27078,1452,4638,14340,2.67,"1998"
2,95,3911,0.29315,1147,3338,9703,2.48,"1998"
2,96,2765,0.31662,875,2327,6365,2.3,"1998"
2,97,1889,0.34114,645,1567,4038,2.14,"1998"
2,98,1245,0.36665,456,1017,2471,1.98,"1998"
2,99,788,0.39309,310,633,1454,1.84,"1998"
2,100,478,0.42037,201,378,820,1.71,"1998"
1,0,1e+05,0.00965,965,99138,6882530,68.83,"1999"
1,1,99035,0.00066,66,99002,6783392,68.5,"1999"
1,2,98969,0.00046,46,98946,6684390,67.54,"1999"
1,3,98923,0.00033,33,98907,6585444,66.57,"1999"
1,4,98891,0.00027,27,98877,6486537,65.59,"1999"
1,5,98864,0.00027,26,98850,6387659,64.61,"1999"
1,6,98837,0.00026,26,98824,6288809,63.63,"1999"
1,7,98811,0.00025,25,98799,6189985,62.64,"1999"
1,8,98787,0.00023,23,98775,6091186,61.66,"1999"
1,9,98764,0.00022,21,98753,5992411,60.67,"1999"
1,10,98743,0.00022,22,98732,5893657,59.69,"1999"
1,11,98721,0.00022,22,98710,5794926,58.7,"1999"
1,12,98699,0.00023,22,98688,5696216,57.71,"1999"
1,13,98676,0.00026,26,98663,5597528,56.73,"1999"
1,14,98650,0.00035,34,98633,5498865,55.74,"1999"
1,15,98616,0.00048,47,98592,5400232,54.76,"1999"
1,16,98568,0.00065,64,98537,5301640,53.79,"1999"
1,17,98505,0.00085,84,98463,5203103,52.82,"1999"
1,18,98421,0.00106,104,98368,5104641,51.87,"1999"
1,19,98316,0.00122,120,98256,5006272,50.92,"1999"
1,20,98196,0.0013,127,98132,4908016,49.98,"1999"
1,21,98069,0.00132,130,98004,4809884,49.05,"1999"
1,22,97939,0.00133,130,97874,4711880,48.11,"1999"
1,23,97809,0.00133,130,97744,4614005,47.17,"1999"
1,24,97679,0.00133,130,97615,4516261,46.24,"1999"
1,25,97550,0.00136,133,97483,4418646,45.3,"1999"
1,26,97417,0.00142,138,97348,4321163,44.36,"1999"
1,27,97279,0.0015,146,97206,4223815,43.42,"1999"
1,28,97133,0.00159,155,97056,4126609,42.48,"1999"
1,29,96978,0.00169,164,96897,4029553,41.55,"1999"
1,30,96815,0.00178,172,96728,3932656,40.62,"1999"
1,31,96642,0.00189,183,96551,3835928,39.69,"1999"
1,32,96460,0.00201,194,96363,3739377,38.77,"1999"
1,33,96266,0.00216,208,96162,3643014,37.84,"1999"
1,34,96058,0.00234,224,95945,3546853,36.92,"1999"
1,35,95833,0.00255,245,95711,3450907,36.01,"1999"
1,36,95589,0.00282,269,95454,3355196,35.1,"1999"
1,37,95319,0.00313,298,95170,3259742,34.2,"1999"
1,38,95021,0.00349,332,94855,3164572,33.3,"1999"
1,39,94689,0.00389,368,94505,3069717,32.42,"1999"
1,40,94321,0.00431,406,94118,2975212,31.54,"1999"
1,41,93915,0.00473,444,93693,2881094,30.68,"1999"
1,42,93471,0.00518,484,93229,2787402,29.82,"1999"
1,43,92987,0.00565,526,92724,2694173,28.97,"1999"
1,44,92461,0.00618,572,92175,2601449,28.14,"1999"
1,45,91889,0.00678,623,91578,2509273,27.31,"1999"
1,46,91266,0.00743,678,90927,2417695,26.49,"1999"
1,47,90588,0.00813,736,90220,2326768,25.69,"1999"
1,48,89852,0.00885,795,89454,2236548,24.89,"1999"
1,49,89057,0.0096,855,88629,2147094,24.11,"1999"
1,50,88202,0.0104,917,87743,2058464,23.34,"1999"
1,51,87285,0.01126,982,86794,1970721,22.58,"1999"
1,52,86302,0.01221,1053,85776,1883927,21.83,"1999"
1,53,85249,0.01324,1128,84685,1798151,21.09,"1999"
1,54,84121,0.01433,1206,83518,1713467,20.37,"1999"
1,55,82915,0.01549,1284,82273,1629949,19.66,"1999"
1,56,81631,0.01669,1362,80950,1547675,18.96,"1999"
1,57,80269,0.01796,1442,79548,1466725,18.27,"1999"
1,58,78827,0.01936,1526,78064,1387177,17.6,"1999"
1,59,77301,0.02093,1618,76492,1309113,16.94,"1999"
1,60,75683,0.02268,1716,74825,1232621,16.29,"1999"
1,61,73967,0.0246,1820,73057,1157796,15.65,"1999"
1,62,72148,0.0267,1926,71184,1084738,15.04,"1999"
1,63,70221,0.02892,2031,69206,1013554,14.43,"1999"
1,64,68190,0.03123,2130,67126,944348,13.85,"1999"
1,65,66061,0.03363,2221,64950,877222,13.28,"1999"
1,66,63839,0.03614,2307,62686,812272,12.72,"1999"
1,67,61532,0.03876,2385,60340,749586,12.18,"1999"
1,68,59147,0.04156,2458,57918,689247,11.65,"1999"
1,69,56689,0.04459,2528,55425,631329,11.14,"1999"
1,70,54161,0.04789,2594,52864,575904,10.63,"1999"
1,71,51567,0.0515,2655,50240,523039,10.14,"1999"
1,72,48912,0.05539,2709,47557,472800,9.67,"1999"
1,73,46203,0.05964,2755,44825,425243,9.2,"1999"
1,74,43447,0.06423,2790,42052,380418,8.76,"1999"
1,75,40657,0.0691,2809,39252,338366,8.32,"1999"
1,76,37847,0.07438,2815,36440,299114,7.9,"1999"
1,77,35032,0.08009,2806,33629,262674,7.5,"1999"
1,78,32227,0.08638,2784,30835,229044,7.11,"1999"
1,79,29443,0.09338,2749,28068,198210,6.73,"1999"
1,80,26693,0.10103,2697,25345,170141,6.37,"1999"
1,81,23997,0.1094,2625,22684,144796,6.03,"1999"
1,82,21372,0.11788,2519,20112,122112,5.71,"1999"
1,83,18852,0.12647,2384,17660,102000,5.41,"1999"
1,84,16468,0.13531,2228,15354,84340,5.12,"1999"
1,85,14240,0.14366,2046,13217,68986,4.84,"1999"
1,86,12194,0.15404,1878,11255,55770,4.57,"1999"
1,87,10316,0.16507,1703,9464,44515,4.32,"1999"
1,88,8613,0.17678,1523,7852,35051,4.07,"1999"
1,89,7090,0.18918,1341,6420,27199,3.84,"1999"
1,90,5749,0.20232,1163,5167,20780,3.61,"1999"
1,91,4586,0.21619,991,4090,15612,3.4,"1999"
1,92,3594,0.23082,830,3180,11522,3.21,"1999"
1,93,2765,0.24621,681,2424,8342,3.02,"1999"
1,94,2084,0.26239,547,1811,5918,2.84,"1999"
1,95,1537,0.27934,429,1323,4107,2.67,"1999"
1,96,1108,0.29708,329,943,2785,2.51,"1999"
1,97,779,0.31558,246,656,1842,2.37,"1999"
1,98,533,0.33485,178,444,1186,2.23,"1999"
1,99,354,0.35486,126,292,742,2.09,"1999"
1,100,229,0.37558,86,186,451,1.97,"1999"
2,0,1e+05,0.00792,792,99308,7748955,77.49,"1999"
2,1,99208,5e-04,50,99183,7649647,77.11,"1999"
2,2,99158,0.00037,36,99140,7550464,76.15,"1999"
2,3,99122,0.00027,27,99108,7451325,75.17,"1999"
2,4,99095,0.00022,22,99084,7352216,74.19,"1999"
2,5,99073,0.00019,19,99063,7253132,73.21,"1999"
2,6,99054,0.00016,16,99046,7154069,72.22,"1999"
2,7,99038,0.00014,14,99031,7055023,71.24,"1999"
2,8,99025,0.00013,13,99018,6955991,70.25,"1999"
2,9,99011,0.00013,13,99005,6856973,69.25,"1999"
2,10,98998,0.00013,13,98992,6757969,68.26,"1999"
2,11,98985,0.00012,12,98979,6658977,67.27,"1999"
2,12,98973,0.00012,12,98967,6559998,66.28,"1999"
2,13,98961,0.00014,14,98954,6461031,65.29,"1999"
2,14,98947,0.00019,19,98937,6362077,64.3,"1999"
2,15,98928,0.00025,25,98915,6263139,63.31,"1999"
2,16,98903,0.00029,29,98888,6164224,62.33,"1999"
2,17,98874,0.00031,31,98858,6065336,61.34,"1999"
2,18,98843,0.00032,32,98827,5966478,60.36,"1999"
2,19,98811,0.00033,33,98794,5867651,59.38,"1999"
2,20,98778,0.00033,33,98762,5768857,58.4,"1999"
2,21,98745,0.00034,33,98728,5670095,57.42,"1999"
2,22,98712,0.00035,34,98695,5571367,56.44,"1999"
2,23,98678,0.00035,34,98661,5472672,55.46,"1999"
2,24,98643,0.00035,34,98626,5374012,54.48,"1999"
2,25,98609,0.00036,35,98592,5275385,53.5,"1999"
2,26,98574,0.00037,37,98556,5176794,52.52,"1999"
2,27,98537,0.00039,39,98518,5078238,51.54,"1999"
2,28,98499,0.00042,41,98478,4979720,50.56,"1999"
2,29,98458,0.00044,43,98436,4881241,49.58,"1999"
2,30,98414,0.00047,46,98391,4782805,48.6,"1999"
2,31,98368,5e-04,49,98344,4684414,47.62,"1999"
2,32,98319,0.00054,54,98292,4586070,46.64,"1999"
2,33,98265,6e-04,59,98236,4487778,45.67,"1999"
2,34,98206,0.00068,66,98173,4389542,44.7,"1999"
2,35,98140,0.00077,75,98103,4291369,43.73,"1999"
2,36,98065,0.00088,86,98022,4193266,42.76,"1999"
2,37,97979,0.001,98,97930,4095244,41.8,"1999"
2,38,97880,0.00115,112,97824,3997315,40.84,"1999"
2,39,97768,0.0013,127,97705,3899491,39.89,"1999"
2,40,97642,0.00145,142,97571,3801786,38.94,"1999"
2,41,97500,0.00162,158,97421,3704215,37.99,"1999"
2,42,97342,0.00179,174,97254,3606795,37.05,"1999"
2,43,97167,0.00197,191,97072,3509540,36.12,"1999"
2,44,96976,0.00216,210,96871,3412469,35.19,"1999"
2,45,96766,0.00239,231,96651,3315598,34.26,"1999"
2,46,96535,0.00264,255,96408,3218947,33.34,"1999"
2,47,96280,0.00293,282,96139,3122539,32.43,"1999"
2,48,95998,0.00325,312,95842,3026400,31.53,"1999"
2,49,95686,0.00358,343,95514,2930559,30.63,"1999"
2,50,95343,0.00392,373,95156,2835044,29.74,"1999"
2,51,94970,0.00424,402,94768,2739888,28.85,"1999"
2,52,94567,0.00457,432,94351,2645120,27.97,"1999"
2,53,94135,0.00491,462,93904,2550768,27.1,"1999"
2,54,93673,0.00528,495,93426,2456864,26.23,"1999"
2,55,93178,0.00567,528,92914,2363439,25.36,"1999"
2,56,92650,0.00609,564,92368,2270524,24.51,"1999"
2,57,92086,0.00656,604,91784,2178157,23.65,"1999"
2,58,91482,0.00707,647,91158,2086373,22.81,"1999"
2,59,90835,0.00766,696,90487,1995215,21.97,"1999"
2,60,90139,0.00836,754,89762,1904728,21.13,"1999"
2,61,89385,0.00919,822,88974,1814966,20.31,"1999"
2,62,88563,0.01016,900,88113,1725992,19.49,"1999"
2,63,87663,0.01124,986,87170,1637879,18.68,"1999"
2,64,86678,0.01243,1077,86139,1550708,17.89,"1999"
2,65,85600,0.01371,1174,85013,1464569,17.11,"1999"
2,66,84426,0.0151,1274,83789,1379556,16.34,"1999"
2,67,83152,0.01661,1381,82461,1295767,15.58,"1999"
2,68,81770,0.01835,1500,81020,1213306,14.84,"1999"
2,69,80270,0.02037,1635,79453,1132286,14.11,"1999"
2,70,78635,0.02271,1786,77742,1052833,13.39,"1999"
2,71,76850,0.02544,1955,75872,975091,12.69,"1999"
2,72,74895,0.02857,2140,73825,899219,12.01,"1999"
2,73,72755,0.03217,2341,71584,825394,11.34,"1999"
2,74,70414,0.0362,2549,69139,753809,10.71,"1999"
2,75,67865,0.04066,2759,66485,684670,10.09,"1999"
2,76,65106,0.0456,2969,63621,618185,9.5,"1999"
2,77,62137,0.05098,3168,60553,554564,8.92,"1999"
2,78,58969,0.05689,3355,57292,494011,8.38,"1999"
2,79,55614,0.0635,3531,53849,436719,7.85,"1999"
2,80,52083,0.07087,3691,50237,382871,7.35,"1999"
2,81,48392,0.07917,3831,46476,332633,6.87,"1999"
2,82,44561,0.08818,3929,42596,286157,6.42,"1999"
2,83,40631,0.09791,3978,38642,243561,5.99,"1999"
2,84,36653,0.10843,3974,34666,204918,5.59,"1999"
2,85,32679,0.11938,3901,30728,170252,5.21,"1999"
2,86,28778,0.1318,3793,26881,139524,4.85,"1999"
2,87,24985,0.14525,3629,23170,112642,4.51,"1999"
2,88,21356,0.15975,3412,19650,89472,4.19,"1999"
2,89,17944,0.17534,3146,16371,69822,3.89,"1999"
2,90,14798,0.19205,2842,13377,53451,3.61,"1999"
2,91,11956,0.20991,2510,10701,40074,3.35,"1999"
2,92,9446,0.22892,2162,8365,29373,3.11,"1999"
2,93,7284,0.2491,1814,6377,21008,2.88,"1999"
2,94,5469,0.27043,1479,4730,14631,2.68,"1999"
2,95,3990,0.29289,1169,3406,9901,2.48,"1999"
2,96,2822,0.31647,893,2375,6495,2.3,"1999"
2,97,1929,0.3411,658,1600,4120,2.14,"1999"
2,98,1271,0.36675,466,1038,2520,1.98,"1999"
2,99,805,0.39333,317,646,1482,1.84,"1999"
2,100,488,0.42075,205,385,836,1.71,"1999"
1,0,1e+05,0.00882,882,99213,6973809,69.74,"2000"
1,1,99118,0.00061,60,99088,6874596,69.36,"2000"
1,2,99058,0.00039,39,99038,6775508,68.4,"2000"
1,3,99019,0.00025,25,99007,6676470,67.43,"2000"
1,4,98994,2e-04,20,98984,6577463,66.44,"2000"
1,5,98975,2e-04,20,98965,6478479,65.46,"2000"
1,6,98955,0.00021,21,98945,6379514,64.47,"2000"
1,7,98934,0.00021,21,98924,6280569,63.48,"2000"
1,8,98913,0.00021,21,98903,6181646,62.5,"2000"
1,9,98893,2e-04,20,98883,6082743,61.51,"2000"
1,10,98873,2e-04,20,98863,5983860,60.52,"2000"
1,11,98853,2e-04,20,98843,5884997,59.53,"2000"
1,12,98833,0.00021,21,98823,5786154,58.54,"2000"
1,13,98812,0.00024,24,98801,5687331,57.56,"2000"
1,14,98789,3e-04,29,98774,5588531,56.57,"2000"
1,15,98760,0.00039,39,98740,5489757,55.59,"2000"
1,16,98721,0.00056,55,98694,5391016,54.61,"2000"
1,17,98666,0.00076,75,98629,5292323,53.64,"2000"
1,18,98591,0.00094,93,98545,5193694,52.68,"2000"
1,19,98498,0.00106,104,98446,5095149,51.73,"2000"
1,20,98394,0.00115,113,98337,4996703,50.78,"2000"
1,21,98281,0.00121,119,98221,4898366,49.84,"2000"
1,22,98162,0.00123,121,98102,4800144,48.9,"2000"
1,23,98041,0.00122,119,97982,4702043,47.96,"2000"
1,24,97922,0.00121,119,97863,4604061,47.02,"2000"
1,25,97803,0.00123,120,97743,4506198,46.07,"2000"
1,26,97683,0.00126,123,97622,4408455,45.13,"2000"
1,27,97560,0.00131,128,97496,4310834,44.19,"2000"
1,28,97432,0.00138,134,97365,4213338,43.24,"2000"
1,29,97298,0.00146,142,97227,4115973,42.3,"2000"
1,30,97156,0.00155,151,97080,4018746,41.36,"2000"
1,31,97005,0.00167,162,96924,3921666,40.43,"2000"
1,32,96843,0.0018,174,96756,3824742,39.49,"2000"
1,33,96669,0.00196,189,96574,3727986,38.56,"2000"
1,34,96480,0.00214,207,96376,3631412,37.64,"2000"
1,35,96273,0.00235,227,96160,3535035,36.72,"2000"
1,36,96046,0.00259,249,95922,3438876,35.8,"2000"
1,37,95798,0.00286,274,95661,3342954,34.9,"2000"
1,38,95524,0.00317,302,95372,3247293,33.99,"2000"
1,39,95221,0.00351,334,95054,3151921,33.1,"2000"
1,40,94887,0.00389,369,94702,3056867,32.22,"2000"
1,41,94518,0.0043,407,94314,2962164,31.34,"2000"
1,42,94111,0.00474,446,93888,2867850,30.47,"2000"
1,43,93665,0.00522,489,93421,2773962,29.62,"2000"
1,44,93176,0.00571,532,92910,2680542,28.77,"2000"
1,45,92644,0.00625,579,92354,2587631,27.93,"2000"
1,46,92065,0.00684,630,91750,2495277,27.1,"2000"
1,47,91435,0.00749,685,91093,2403527,26.29,"2000"
1,48,90750,0.00819,743,90379,2312434,25.48,"2000"
1,49,90007,0.00893,803,89605,2222056,24.69,"2000"
1,50,89204,0.0097,866,88771,2132450,23.91,"2000"
1,51,88338,0.01052,929,87874,2043680,23.13,"2000"
1,52,87409,0.01136,993,86913,1955806,22.38,"2000"
1,53,86417,0.01226,1059,85887,1868893,21.63,"2000"
1,54,85357,0.01323,1129,84793,1783006,20.89,"2000"
1,55,84228,0.0143,1204,83626,1698213,20.16,"2000"
1,56,83024,0.01545,1283,82383,1614587,19.45,"2000"
1,57,81741,0.01672,1367,81058,1532205,18.74,"2000"
1,58,80375,0.0181,1455,79647,1451147,18.05,"2000"
1,59,78920,0.01962,1548,78146,1371499,17.38,"2000"
1,60,77372,0.02127,1645,76549,1293354,16.72,"2000"
1,61,75726,0.02307,1747,74853,1216805,16.07,"2000"
1,62,73979,0.02502,1851,73054,1141952,15.44,"2000"
1,63,72128,0.02709,1954,71152,1068898,14.82,"2000"
1,64,70175,0.02926,2053,69148,997747,14.22,"2000"
1,65,68121,0.03155,2149,67047,928599,13.63,"2000"
1,66,65972,0.03396,2240,64852,861552,13.06,"2000"
1,67,63732,0.03653,2328,62568,796700,12.5,"2000"
1,68,61404,0.03935,2416,60195,734132,11.96,"2000"
1,69,58987,0.04248,2506,57735,673936,11.43,"2000"
1,70,56482,0.04589,2592,55186,616202,10.91,"2000"
1,71,53890,0.04953,2669,52555,561016,10.41,"2000"
1,72,51220,0.05344,2737,49852,508461,9.93,"2000"
1,73,48483,0.05763,2794,47086,458609,9.46,"2000"
1,74,45689,0.06205,2835,44272,411523,9.01,"2000"
1,75,42854,0.06678,2862,41424,367251,8.57,"2000"
1,76,39993,0.07188,2875,38555,325827,8.15,"2000"
1,77,37118,0.07744,2874,35681,287272,7.74,"2000"
1,78,34244,0.08339,2856,32816,251591,7.35,"2000"
1,79,31388,0.08973,2816,29980,218775,6.97,"2000"
1,80,28572,0.09658,2759,27192,188795,6.61,"2000"
1,81,25812,0.10393,2683,24471,161603,6.26,"2000"
1,82,23130,0.11168,2583,21838,137131,5.93,"2000"
1,83,20547,0.1199,2464,19315,115293,5.61,"2000"
1,84,18083,0.12864,2326,16920,95978,5.31,"2000"
1,85,15757,0.13779,2171,14671,79058,5.02,"2000"
1,86,13586,0.14777,2008,12582,64387,4.74,"2000"
1,87,11578,0.15837,1834,10661,51805,4.47,"2000"
1,88,9745,0.16962,1653,8918,41144,4.22,"2000"
1,89,8092,0.18153,1469,7357,32225,3.98,"2000"
1,90,6623,0.19414,1286,5980,24868,3.75,"2000"
1,91,5337,0.20746,1107,4783,18888,3.54,"2000"
1,92,4230,0.2215,937,3761,14105,3.33,"2000"
1,93,3293,0.23628,778,2904,10343,3.14,"2000"
1,94,2515,0.2518,633,2198,7439,2.96,"2000"
1,95,1882,0.26808,504,1629,5241,2.79,"2000"
1,96,1377,0.28511,393,1181,3612,2.62,"2000"
1,97,985,0.30288,298,835,2431,2.47,"2000"
1,98,686,0.3214,221,576,1595,2.32,"2000"
1,99,466,0.34064,159,386,1019,2.19,"2000"
1,100,307,0.36059,111,252,633,2.06,"2000"
2,0,1e+05,0.00733,733,99357,7800120,78,"2000"
2,1,99267,0.00044,44,99245,7700764,77.58,"2000"
2,2,99223,3e-04,30,99208,7601518,76.61,"2000"
2,3,99193,0.00021,21,99183,7502310,75.63,"2000"
2,4,99173,0.00016,16,99165,7403127,74.65,"2000"
2,5,99157,0.00014,14,99150,7303962,73.66,"2000"
2,6,99143,0.00013,13,99136,7204813,72.67,"2000"
2,7,99129,0.00014,13,99123,7105677,71.68,"2000"
2,8,99116,0.00013,13,99109,7006554,70.69,"2000"
2,9,99103,0.00012,12,99096,6907445,69.7,"2000"
2,10,99090,0.00012,12,99084,6808349,68.71,"2000"
2,11,99078,0.00013,13,99072,6709264,67.72,"2000"
2,12,99066,0.00014,14,99059,6610192,66.73,"2000"
2,13,99051,0.00015,15,99044,6511134,65.73,"2000"
2,14,99037,0.00017,17,99028,6412090,64.74,"2000"
2,15,99020,0.00021,21,99009,6313061,63.76,"2000"
2,16,98999,0.00028,27,98985,6214052,62.77,"2000"
2,17,98971,0.00032,31,98956,6115067,61.79,"2000"
2,18,98940,0.00032,32,98924,6016111,60.81,"2000"
2,19,98908,0.00031,31,98892,5917188,59.83,"2000"
2,20,98877,0.00031,30,98862,5818295,58.84,"2000"
2,21,98846,3e-04,30,98832,5719434,57.86,"2000"
2,22,98817,3e-04,30,98802,5620602,56.88,"2000"
2,23,98787,3e-04,30,98772,5521800,55.9,"2000"
2,24,98757,0.00031,31,98742,5423028,54.91,"2000"
2,25,98727,0.00033,32,98710,5324286,53.93,"2000"
2,26,98694,0.00035,34,98677,5225576,52.95,"2000"
2,27,98660,0.00037,36,98642,5126899,51.97,"2000"
2,28,98624,4e-04,39,98604,5028257,50.98,"2000"
2,29,98585,0.00042,42,98564,4929652,50,"2000"
2,30,98543,0.00046,45,98520,4831089,49.03,"2000"
2,31,98498,0.00049,48,98474,4732568,48.05,"2000"
2,32,98449,0.00053,52,98423,4634095,47.07,"2000"
2,33,98397,0.00058,57,98368,4535672,46.1,"2000"
2,34,98340,0.00064,63,98308,4437303,45.12,"2000"
2,35,98277,0.00071,70,98242,4338995,44.15,"2000"
2,36,98207,8e-04,78,98168,4240753,43.18,"2000"
2,37,98129,9e-04,88,98085,4142585,42.22,"2000"
2,38,98041,0.00102,100,97991,4044500,41.25,"2000"
2,39,97941,0.00115,113,97885,3946509,40.29,"2000"
2,40,97828,0.00131,128,97764,3848624,39.34,"2000"
2,41,97700,0.00149,145,97628,3750860,38.39,"2000"
2,42,97555,0.00169,165,97473,3653232,37.45,"2000"
2,43,97390,0.00191,186,97297,3555759,36.51,"2000"
2,44,97204,0.00214,208,97100,3458462,35.58,"2000"
2,45,96996,0.00238,231,96881,3361362,34.65,"2000"
2,46,96766,0.00261,253,96639,3264481,33.74,"2000"
2,47,96513,0.00285,275,96375,3167842,32.82,"2000"
2,48,96238,0.00311,299,96088,3071467,31.92,"2000"
2,49,95938,0.00339,325,95776,2975379,31.01,"2000"
2,50,95613,0.00371,354,95436,2879603,30.12,"2000"
2,51,95259,0.00405,386,95066,2784167,29.23,"2000"
2,52,94873,0.00443,420,94663,2689101,28.34,"2000"
2,53,94453,0.00482,455,94225,2594439,27.47,"2000"
2,54,93997,0.00522,491,93752,2500214,26.6,"2000"
2,55,93506,0.00563,527,93243,2406462,25.74,"2000"
2,56,92980,0.00606,563,92698,2313219,24.88,"2000"
2,57,92416,0.00651,601,92115,2220522,24.03,"2000"
2,58,91815,0.00698,641,91494,2128406,23.18,"2000"
2,59,91173,0.00752,685,90831,2036912,22.34,"2000"
2,60,90488,0.00813,736,90120,1946081,21.51,"2000"
2,61,89752,0.00885,794,89355,1855961,20.68,"2000"
2,62,88958,0.00968,861,88528,1766606,19.86,"2000"
2,63,88097,0.01064,937,87629,1678079,19.05,"2000"
2,64,87160,0.01174,1023,86648,1590450,18.25,"2000"
2,65,86137,0.01298,1118,85578,1503802,17.46,"2000"
2,66,85019,0.01439,1224,84407,1418224,16.68,"2000"
2,67,83795,0.01598,1339,83125,1333817,15.92,"2000"
2,68,82456,0.01773,1462,81725,1250692,15.17,"2000"
2,69,80994,0.01969,1595,80196,1168967,14.43,"2000"
2,70,79399,0.02184,1734,78532,1088771,13.71,"2000"
2,71,77664,0.02425,1883,76723,1010240,13.01,"2000"
2,72,75781,0.027,2046,74758,933517,12.32,"2000"
2,73,73735,0.03018,2225,72623,858758,11.65,"2000"
2,74,71510,0.0339,2424,70298,786136,10.99,"2000"
2,75,69086,0.03822,2640,67765,715838,10.36,"2000"
2,76,66445,0.04314,2867,65012,648072,9.75,"2000"
2,77,63579,0.04869,3096,62031,583060,9.17,"2000"
2,78,60483,0.0548,3314,58826,521030,8.61,"2000"
2,79,57168,0.0614,3510,55413,462204,8.08,"2000"
2,80,53658,0.06852,3677,51820,406791,7.58,"2000"
2,81,49982,0.07616,3806,48078,354971,7.1,"2000"
2,82,46175,0.08433,3894,44228,306892,6.65,"2000"
2,83,42281,0.0932,3940,40311,262664,6.21,"2000"
2,84,38341,0.10289,3945,36368,222354,5.8,"2000"
